SPLS , 2012-03-05 , 15.0500001907 , 15.2135715485 , 14.813949585 , 0 , 0.0 , 598.17755127 , 9002.57226562
SPLS , 2012-03-06 , 15.3699998856 , 15.2471427917 , 14.807800293 , 0 , 0.0 , 598.17755127 , 9193.98925781
SPLS , 2012-03-07 , 15.4099998474 , 15.2735710144 , 14.8030004501 , 0 , 0.0 , 598.17755127 , 9217.91601562
SPLS , 2012-03-08 , 15.3800001144 , 15.2907142639 , 14.7963504791 , 0 , 0.0 , 598.17755127 , 9199.97167969
SPLS , 2012-03-09 , 15.3999996185 , 15.3085708618 , 14.7885503769 , 0 , 0.0 , 598.17755127 , 9211.93457031
SPLS , 2012-03-12 , 15.3999996185 , 15.3249998093 , 14.7826499939 , 0 , 0.0 , 598.17755127 , 9211.93457031
SPLS , 2012-03-13 , 15.5399999619 , 15.345000267 , 14.7781496048 , 0 , 0.0 , 598.17755127 , 9295.6796875
SPLS , 2012-03-14 , 15.9499998093 , 15.3871431351 , 14.7750997543 , 0 , 0.0 , 598.17755127 , 9540.93261719
SPLS , 2012-03-15 , 16.4899997711 , 15.4735717773 , 14.7734498978 , 0 , 0.0 , 598.17755127 , 9863.94824219
SPLS , 2012-03-16 , 16.4200000763 , 15.5578575134 , 14.7728996277 , 0 , 0.0 , 598.17755127 , 9822.07617188
SPLS , 2012-03-19 , 16.4599990845 , 15.5907144547 , 14.7730998993 , 0 , 0.0 , 598.17755127 , 9846.00195312
SPLS , 2012-03-20 , 16.7700004578 , 15.7414283752 , 14.7778501511 , 0 , 0.0 , 598.17755127 , 10031.4384766
SPLS , 2012-03-21 , 16.6399993896 , 15.8314285278 , 14.7838001251 , 0 , 0.0 , 598.17755127 , 9953.67480469
SPLS , 2012-03-22 , 16.7399997711 , 15.9300003052 , 14.7906503677 , 0 , 0.0 , 598.17755127 , 10013.4921875
SPLS , 2012-03-23 , 16.5799999237 , 16.0392856598 , 14.7987003326 , 0 , 0.0 , 598.17755127 , 9917.78417969
SPLS , 2012-03-26 , 16.8400001526 , 16.144285202 , 14.8070001602 , 0 , 0.0 , 598.17755127 , 10073.3105469
SPLS , 2012-03-27 , 16.6200008392 , 16.230714798 , 14.8161497116 , 0 , 0.0 , 598.17755127 , 9941.71191406
SPLS , 2012-03-28 , 16.5300006866 , 16.3128566742 , 14.8239498138 , 0 , 0.0 , 598.17755127 , 9887.87597656
SPLS , 2012-03-29 , 16.5200004578 , 16.3928565979 , 14.8303003311 , 0 , 0.0 , 598.17755127 , 9881.89355469
SPLS , 2012-03-30 , 16.1900005341 , 16.4492855072 , 14.8362998962 , 0 , 0.0 , 598.17755127 , 9684.49511719
SPLS , 2012-04-02 , 16.5 , 16.5178565979 , 14.8435497284 , 0 , 0.0 , 598.17755127 , 9869.9296875
SPLS , 2012-04-03 , 16.5 , 16.5571422577 , 14.8493003845 , 0 , 0.0 , 598.17755127 , 9869.9296875
SPLS , 2012-04-04 , 16.0699996948 , 16.5271434784 , 14.8526496887 , 0 , 0.0 , 598.17755127 , 9612.71386719
SPLS , 2012-04-05 , 16.0599994659 , 16.5014286041 , 14.8556499481 , 0 , 0.0 , 598.17755127 , 9606.73144531
SPLS , 2012-04-09 , 15.9200000763 , 16.4628562927 , 14.8578996658 , 0 , 0.0 , 598.17755127 , 9522.98730469
SPLS , 2012-04-10 , 15.4799995422 , 16.3707141876 , 14.8589000702 , 0 , 0.0 , 598.17755127 , 9259.7890625
SPLS , 2012-04-11 , 15.6300001144 , 16.2985706329 , 14.8605003357 , 0 , 0.0 , 598.17755127 , 9349.515625
SPLS , 2012-04-12 , 15.6599998474 , 16.2214279175 , 14.8620996475 , 0 , 0.0 , 598.17755127 , 9367.4609375
SPLS , 2012-04-13 , 15.529999733 , 16.1464290619 , 14.8618497849 , 0 , 0.0 , 598.17755127 , 9289.69726562
SPLS , 2012-04-16 , 15.6700000763 , 16.0628566742 , 14.8621997833 , 0 , 0.0 , 598.17755127 , 9373.44238281
SPLS , 2012-04-17 , 15.9799995422 , 16.0171432495 , 14.8631000519 , 0 , 0.0 , 598.17755127 , 9558.87695312
SPLS , 2012-04-18 , 15.970000267 , 15.977142334 , 14.8633499146 , 0 , 0.0 , 598.17755127 , 9552.89648438
SPLS , 2012-04-19 , 15.6599998474 , 15.9157142639 , 14.8623504639 , 0 , 0.0 , 598.17755127 , 9367.4609375
SPLS , 2012-04-20 , 15.6599998474 , 15.8778572083 , 14.8619499207 , 0 , 0.0 , 598.17755127 , 9367.4609375
SPLS , 2012-04-23 , 15.2899999619 , 15.791428566 , 14.8589000702 , 0 , 0.0 , 598.17755127 , 9146.13476562
SPLS , 2012-04-24 , 15.25 , 15.7021427155 , 14.8572998047 , 0 , 0.0 , 598.17755127 , 9122.20800781
SPLS , 2012-04-25 , 15.3900003433 , 15.6535711288 , 14.8578996658 , 0 , 0.0 , 598.17755127 , 9205.953125
SPLS , 2012-04-26 , 15.5500001907 , 15.6171426773 , 14.8585004807 , 0 , 0.0 , 598.17755127 , 9301.66113281
SPLS , 2012-04-27 , 15.7600002289 , 15.6057138443 , 14.8598499298 , 0 , 0.0 , 598.17755127 , 9427.27832031
SPLS , 2012-04-30 , 15.3999996185 , 15.6000003815 , 14.8608503342 , 0 , 0.0 , 598.17755127 , 9211.93457031
SPLS , 2012-05-01 , 15.1499996185 , 15.5657138824 , 14.8606004715 , 0 , 0.0 , 598.17755127 , 9062.38964844
SPLS , 2012-05-02 , 15.2600002289 , 15.5371427536 , 14.8612499237 , 0 , 0.0 , 598.17755127 , 9128.19042969
SPLS , 2012-05-03 , 15.1199998856 , 15.5078573227 , 14.8592996597 , 0 , 0.0 , 598.17755127 , 9044.4453125
SPLS , 2012-05-04 , 14.8599996567 , 15.4499998093 , 14.8558502197 , 0 , 0.0 , 598.17755127 , 8888.91894531
SPLS , 2012-05-07 , 14.8400001526 , 15.3685712814 , 14.8513498306 , 0 , 0.0 , 598.17755127 , 8876.95507812
SPLS , 2012-05-08 , 15.0 , 15.2992858887 , 14.8476495743 , 0 , 0.0 , 598.17755127 , 8972.6640625
SPLS , 2012-05-09 , 14.9300003052 , 15.2471427917 , 14.8425502777 , 0 , 0.0 , 598.17755127 , 8930.79101562
SPLS , 2012-05-10 , 14.9600000381 , 15.197142601 , 14.8357496262 , 0 , 0.0 , 598.17755127 , 8948.73632812
SPLS , 2012-05-11 , 14.9200000763 , 15.1707143784 , 14.8305501938 , 0 , 0.0 , 598.17755127 , 8924.80957031
SPLS , 2012-05-14 , 15.0900001526 , 15.1592855453 , 14.8259496689 , 0 , 0.0 , 598.17755127 , 9026.5
SPLS , 2012-05-15 , 14.75 , 15.113571167 , 14.8193998337 , 0 , 0.0 , 598.17755127 , 8823.11914062
SPLS , 2012-05-16 , 13.9099998474 , 14.9964284897 , 14.8125495911 , 0 , 0.0 , 598.17755127 , 8320.65039062
SPLS , 2012-05-17 , 13.220000267 , 14.8149995804 , 14.8025999069 , 0 , 0.0 , 598.17755127 , 7907.90771484
SPLS , 2012-05-18 , 13.0699996948 , 14.6485710144 , 14.7910995483 , 2 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-05-21 , 13.3500003815 , 14.5200004578 , 14.7849998474 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-05-22 , 13.6099996567 , 14.4021425247 , 14.7813501358 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-05-23 , 13.6499996185 , 14.2971429825 , 14.7839002609 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-05-24 , 13.4899997711 , 14.1992855072 , 14.7853002548 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-05-25 , 13.4099998474 , 14.0971431732 , 14.789899826 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-05-29 , 13.6000003815 , 13.9971427917 , 14.7924003601 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-05-30 , 13.3699998856 , 13.8857145309 , 14.79185009 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-05-31 , 13.1400003433 , 13.7557144165 , 14.7890501022 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-06-01 , 12.7600002289 , 13.6014289856 , 14.7817497253 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-06-04 , 12.7600002289 , 13.4350004196 , 14.7741003036 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-06-05 , 12.7399997711 , 13.291428566 , 14.769949913 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-06-06 , 12.9200000763 , 13.2207145691 , 14.7668504715 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-06-07 , 12.779999733 , 13.1892852783 , 14.7616996765 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-06-08 , 12.8599996567 , 13.1742858887 , 14.754650116 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-06-11 , 12.5699996948 , 13.1185712814 , 14.7448997498 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-06-12 , 12.7600002289 , 13.0578575134 , 14.7371997833 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-06-13 , 12.5399999619 , 12.9785709381 , 14.7274999619 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-06-14 , 12.6300001144 , 12.917142868 , 14.7163496017 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-06-15 , 12.6700000763 , 12.8642854691 , 14.7068996429 , 0 , 7818.18066406 , 0.0 , 7818.18066406
SPLS , 2012-06-18 , 12.7399997711 , 12.802857399 , 14.6969003677 , 0 , 7818.18066406 , 0.0 , 7818.18066406
